Customer_ID,Transaction_Date,Amount,Merchant_Category,Merchant_ID,Card_Type,Transaction_Type,Country,Is_International,Is_Chip,Is_Pin_Used,Distance_From_Home,Hour_of_Day,Device_Type,Fraud_Flag
92654,2024-05-08 17:47:40,98.46,Food,6701,Platinum,POS,USA,1,1,0,10.43,17,Web,0
41943,2024-05-14 02:33:00,59.04,Health,9336,Credit,POS,France,0,1,0,14.8,2,Terminal,0
46286,2024-02-29 22:12:42,256.98,Food,6998,Credit,Online,Germany,1,0,0,17.32,22,Web,0
12804,2024-04-18 13:49:48,81.88,Food,6634,Debit,Online,India,0,0,0,2.99,13,Mobile,0
82003,2024-11-20 23:45:09,33.84,Food,9988,Gold,ATM,UK,0,0,0,2.32,23,Terminal,0
49618,2024-06-20 08:18:21,181.99,Electronics,4485,Platinum,POS,France,0,0,0,10.95,8,Mobile,0
23856,2024-11-29 14:01:28,108.73,Food,6248,Debit,ATM,Canada,0,0,1,1.2,14,Terminal,0
37164,2025-09-23 18:12:12,113.86,Entertainment,6995,Credit,POS,Singapore,0,0,1,1.76,18,Web,0
77156,2025-05-01 08:58:53,196.93,Electronics,9664,Platinum,ATM,UK,0,0,1,4.22,8,Terminal,0
86157,2025-01-24 17:36:04,95.36,Utilities,1894,Debit,Online,UK,0,1,0,0.39,17,Web,0
38746,2025-09-11 17:55:36,37.3,Health,1982,Platinum,ATM,Australia,0,0,1,5.5,17,Mobile,0
85535,2024-03-13 17:37:05,101.28,Health,7388,Gold,POS,Canada,0,0,0,3.01,17,Terminal,0
28295,2024-11-24 01:06:58,325.47,Travel,9841,Credit,Online,France,0,0,0,22.59,1,Mobile,0
37795,2024-06-10 05:31:55,193.9,Entertainment,9613,Debit,Online,Canada,0,0,0,0.52,5,Web,0
19262,2025-08-08 14:52:05,29.94,Health,1559,Debit,ATM,France,0,0,1,2.55,14,Mobile,0
26397,2024-04-24 05:48:39,404.9,Electronics,3176,Platinum,Online,UK,0,1,0,30.36,5,Web,0
61231,2025-05-03 15:32:12,152.61,Travel,3108,Credit,POS,USA,0,1,0,5.81,15,Web,0
76780,2024-04-12 00:52:33,92.89,Travel,1253,Gold,Online,Australia,1,0,0,5.29,0,Mobile,0
49628,2024-03-14 14:44:13,56.11,Travel,5976,Platinum,POS,Australia,0,0,1,2.63,14,Terminal,0
80038,2025-03-29 11:02:10,138.67,Health,4403,Credit,POS,Canada,0,0,0,2.67,11,Web,0
94801,2024-12-04 14:08:33,55.42,Groceries,7238,Debit,Online,Canada,0,0,0,1.54,14,Terminal,0
78493,2025-01-07 00:17:25,24.21,Food,7061,Debit,Online,France,1,0,0,5.62,0,Web,0
87079,2024-05-28 08:27:39,214.07,Electronics,9762,Gold,Online,Germany,0,0,1,1.76,8,Web,0
81407,2025-09-04 17:42:37,218.98,Electronics,9698,Gold,POS,Australia,0,0,0,3.14,17,Mobile,0
46874,2024-04-25 15:48:12,69.04,Health,5488,Credit,Online,UK,1,0,0,2.63,15,Terminal,0
91873,2024-07-09 17:48:44,102.99,Online Services,8033,Debit,ATM,Canada,0,0,0,3.13,17,Mobile,0
85890,2024-05-16 20:14:03,83.41,Travel,5225,Gold,ATM,UK,0,1,1,4.17,20,Web,0
41171,2024-07-22 22:13:16,140.91,Fuel,6195,Credit,POS,USA,0,0,0,0.22,22,Web,0
78530,2025-02-20 21:40:44,72.61,Electronics,9480,Gold,ATM,USA,0,0,0,0.66,21,Mobile,0
32870,2025-08-01 19:17:56,89.54,Utilities,1152,Debit,ATM,USA,0,0,0,0.3,19,Web,1
51286,2024-09-28 08:49:57,49.71,Entertainment,6286,Gold,POS,France,0,0,0,5.56,8,Web,0
68937,2024-09-29 05:42:50,28.09,Utilities,6186,Gold,Online,Singapore,0,1,1,0.38,5,Terminal,0
75684,2024-05-25 11:00:50,125.92,Electronics,4261,Credit,POS,Australia,1,0,0,4.58,11,Terminal,0
20334,2024-07-22 12:56:42,48.31,Entertainment,9714,Gold,ATM,Canada,0,0,0,4.44,12,Web,0
87600,2024-09-03 15:30:04,74.86,Food,7716,Credit,ATM,USA,0,0,1,0.72,15,Mobile,0
91070,2025-03-30 00:18:20,172.75,Utilities,7341,Platinum,Online,Singapore,0,1,0,1.57,0,Terminal,0
33416,2025-07-12 05:03:32,73.38,Electronics,6215,Platinum,ATM,Germany,0,0,1,0.18,5,Mobile,0
60281,2024-08-14 22:29:38,394.01,Fuel,2009,Debit,ATM,France,1,0,0,4.34,22,Terminal,0
45085,2024-05-15 15:18:51,31.5,Fuel,7995,Credit,ATM,Canada,0,1,0,3.2,15,Web,0
48840,2024-06-19 18:49:42,392.51,Health,6239,Credit,ATM,France,0,0,0,1.19,18,Mobile,1
19909,2025-08-09 17:25:31,47.13,Electronics,4697,Platinum,POS,Australia,0,0,1,0.24,17,Terminal,0
28893,2024-02-09 12:22:33,199.66,Travel,7887,Credit,POS,France,0,0,0,10.78,12,Mobile,0
51568,2024-11-16 04:41:45,46.28,Groceries,8763,Platinum,POS,Canada,0,1,0,13.56,4,Terminal,0
58948,2024-06-07 16:22:16,231.26,Electronics,9082,Gold,POS,Singapore,0,0,0,1.67,16,Web,0
19716,2024-06-18 20:15:13,21.09,Clothing,5567,Debit,POS,Australia,0,1,0,4.96,20,Terminal,0
77140,2025-04-11 20:46:30,206.91,Electronics,4948,Platinum,ATM,Australia,0,1,0,0.06,20,Web,0
25484,2025-09-19 09:14:31,221.6,Fuel,8426,Debit,ATM,Canada,0,1,1,0.61,9,Terminal,0
19256,2024-04-05 18:40:32,93.33,Electronics,1072,Credit,POS,India,1,1,1,3.54,18,Terminal,0
39754,2025-02-20 20:58:41,126.45,Food,2594,Credit,Online,Canada,0,0,0,3.92,20,Web,0
74579,2024-06-05 20:55:52,37.92,Utilities,9020,Credit,ATM,USA,0,1,0,11.99,20,Terminal,0
47755,2024-08-30 20:26:37,268.62,Utilities,3259,Gold,POS,USA,0,0,0,2.26,20,Mobile,0
85650,2025-02-25 14:19:12,230.64,Health,1553,Platinum,ATM,India,0,1,0,3.06,14,Terminal,0
62098,2024-11-02 10:33:15,29.24,Groceries,7312,Debit,ATM,India,0,0,0,1.02,10,Terminal,0
14149,2025-05-06 07:26:25,104.89,Online Services,7509,Platinum,POS,UK,1,0,1,9.22,7,Terminal,0
49376,2024-01-11 10:05:26,83.91,Groceries,4127,Credit,ATM,Australia,0,0,0,0.21,10,Mobile,0
31185,2025-09-08 13:00:09,36.13,Entertainment,6687,Debit,POS,Australia,0,1,0,2.1,13,Terminal,0
42182,2025-04-02 20:56:51,122.81,Health,1713,Credit,ATM,France,0,1,0,3.32,20,Mobile,0
71719,2024-02-17 03:23:13,57.93,Online Services,5117,Credit,ATM,USA,0,0,0,3.5,3,Terminal,0
17927,2025-07-01 07:53:30,73.79,Health,2149,Credit,Online,France,1,1,0,3.49,7,Web,0
71753,2024-08-16 12:18:09,143.54,Food,6239,Debit,ATM,India,0,0,0,4.65,12,Mobile,0
80592,2024-07-05 00:23:05,48.28,Travel,3756,Platinum,POS,UK,0,0,1,5.61,0,Terminal,0
28536,2024-09-28 13:07:25,219.21,Utilities,4260,Debit,Online,Canada,0,1,1,1.76,13,Terminal,0
92411,2024-09-23 22:25:01,128.4,Utilities,8282,Platinum,POS,Canada,0,0,1,10.31,22,Mobile,0
35335,2025-06-23 06:34:24,109.58,Electronics,2074,Platinum,ATM,USA,0,1,0,5.52,6,Mobile,0
23980,2024-05-08 20:59:05,42.57,Online Services,2499,Credit,Online,UK,0,0,0,3.01,20,Terminal,0
31453,2025-06-23 06:20:18,93.26,Food,8703,Gold,Online,France,1,0,1,3.91,6,Terminal,0
91996,2025-08-26 08:45:27,26.28,Online Services,9655,Gold,Online,India,0,0,0,9.98,8,Web,0
97448,2025-09-15 19:36:11,150.4,Fuel,2651,Credit,POS,France,0,0,0,10.38,19,Mobile,1
87851,2024-08-20 08:11:58,58.8,Travel,7452,Platinum,POS,Germany,0,1,0,1.88,8,Terminal,0
99692,2025-05-27 08:51:18,135.35,Fuel,3360,Debit,POS,Singapore,0,0,0,7.31,8,Terminal,0
56289,2024-06-06 08:49:48,88.29,Online Services,4288,Credit,Online,Germany,1,0,0,4.76,8,Web,0
73326,2024-03-25 08:03:25,61.05,Health,4454,Credit,ATM,UK,0,1,0,0.98,8,Web,0
27216,2024-04-17 17:16:03,53.46,Entertainment,9139,Gold,POS,UK,0,0,0,5.65,17,Web,0
26420,2024-05-08 11:15:47,54.04,Health,9430,Credit,Online,USA,0,1,0,1.85,11,Terminal,0
77415,2025-09-06 00:06:23,245.71,Online Services,3478,Gold,POS,UK,0,0,0,5.64,0,Web,0
41252,2024-07-23 01:36:49,152.25,Health,3517,Credit,ATM,USA,0,0,0,17.16,1,Terminal,0
47632,2024-04-18 20:19:08,30.05,Travel,6361,Credit,Online,UK,0,1,1,9.06,20,Web,0
48401,2025-05-15 02:48:33,72.25,Food,3087,Debit,POS,Germany,0,1,0,1.71,2,Mobile,0
84904,2024-10-04 14:23:19,167.21,Travel,2429,Platinum,POS,Australia,0,1,0,4.39,14,Web,0
80934,2024-12-18 07:53:54,134.94,Entertainment,3878,Credit,Online,France,1,0,0,2.89,7,Mobile,0
49550,2024-04-15 19:46:54,3.87,Food,3049,Gold,ATM,France,0,0,1,0.67,19,Web,0
85546,2024-10-14 22:40:03,75.58,Entertainment,2968,Debit,POS,Australia,0,0,0,2.94,22,Web,0
78201,2025-04-11 04:06:47,222.23,Groceries,1024,Platinum,POS,France,0,0,0,1.78,4,Web,0
43717,2025-01-03 05:28:28,100.37,Entertainment,9696,Debit,Online,Singapore,1,0,1,9.68,5,Web,0
97284,2025-05-05 16:20:48,65.41,Fuel,4218,Gold,Online,USA,0,0,0,2.98,16,Web,0
31695,2024-03-17 13:01:55,47.36,Electronics,1680,Debit,ATM,India,0,1,0,11.19,13,Web,0
38484,2024-09-13 23:06:26,56.56,Fuel,5828,Gold,ATM,India,0,1,0,14.06,23,Web,0
95640,2025-09-08 03:55:03,258.37,Fuel,9912,Debit,ATM,Germany,0,0,0,6.98,3,Terminal,0
76502,2025-09-27 18:39:33,158.03,Groceries,6921,Gold,ATM,India,0,1,0,10.95,18,Web,0
11817,2024-08-19 18:26:23,146.55,Entertainment,5078,Gold,ATM,Germany,0,0,0,6.62,18,Terminal,0
98742,2025-01-01 12:15:42,136.73,Groceries,1013,Gold,POS,Australia,1,0,0,1.57,12,Web,1
82168,2024-02-25 11:54:46,128.3,Utilities,6884,Gold,Online,USA,0,0,0,2.39,11,Web,0
78679,2024-06-08 20:50:26,82.46,Health,7135,Credit,POS,Singapore,0,1,0,3.41,20,Terminal,0
27387,2024-09-20 07:14:35,146.93,Health,7307,Gold,POS,Canada,0,1,0,3.49,7,Mobile,0
45454,2024-12-16 00:45:20,519.98,Clothing,1532,Credit,ATM,Canada,0,0,0,5.26,0,Web,0
66103,2024-09-25 18:00:22,236.62,Electronics,2322,Platinum,POS,Canada,0,0,0,9.53,18,Web,0
98639,2025-06-27 15:07:36,10.47,Clothing,8619,Debit,POS,Germany,1,0,1,3.28,15,Web,0
49628,2025-02-20 15:19:54,285.01,Utilities,4753,Platinum,Online,Germany,0,0,0,2.16,15,Mobile,0
52218,2024-05-15 21:31:28,289.44,Utilities,1593,Platinum,ATM,France,0,1,1,16.43,21,Mobile,0
89328,2024-08-22 23:32:10,68.69,Fuel,7927,Credit,ATM,France,0,0,1,2.05,23,Mobile,0
99950,2024-11-30 06:57:11,74.98,Electronics,1631,Debit,Online,Singapore,0,0,0,1.96,6,Terminal,0
99370,2025-07-22 09:24:27,48.73,Clothing,3668,Debit,Online,Australia,0,0,1,0.34,9,Terminal,0
31179,2025-09-26 17:59:32,278.4,Health,6249,Platinum,Online,Germany,0,0,0,1.94,17,Web,0
11010,2024-04-23 07:21:16,16.77,Entertainment,6914,Credit,Online,UK,0,0,0,1.77,7,Web,0
23020,2024-05-10 13:42:49,194.01,Health,7812,Debit,POS,India,0,0,0,1.14,13,Web,0
31880,2025-07-18 05:45:15,205.51,Health,3906,Debit,ATM,Singapore,1,1,0,7.95,5,Terminal,0
57971,2024-03-20 08:08:51,249.82,Fuel,3859,Platinum,ATM,UK,0,0,0,3.04,8,Web,0
47759,2024-08-07 20:24:47,57.37,Travel,6600,Platinum,ATM,USA,0,0,0,1.56,20,Mobile,0
49392,2024-07-06 19:24:21,105.51,Online Services,1640,Gold,Online,UK,0,1,1,1.09,19,Terminal,0
30729,2024-08-14 08:10:28,84.0,Online Services,1330,Credit,POS,Singapore,0,0,1,3.48,8,Mobile,0
75425,2024-11-13 08:48:29,115.18,Electronics,3879,Platinum,POS,Canada,0,0,0,2.51,8,Web,0
43856,2025-08-31 10:16:25,87.28,Electronics,3671,Debit,POS,Germany,1,0,0,2.08,10,Web,0
78376,2025-05-20 19:33:42,86.07,Food,9733,Platinum,Online,India,0,1,0,14.58,19,Mobile,0
39472,2025-02-23 19:02:01,191.6,Fuel,7720,Debit,POS,Australia,0,0,0,5.78,19,Web,0
40206,2024-10-08 09:45:29,159.38,Electronics,4061,Gold,Online,India,1,0,0,2.95,9,Mobile,0
50678,2024-11-18 05:59:08,134.93,Fuel,5216,Gold,Online,Singapore,0,0,0,2.71,5,Mobile,0
89335,2025-03-19 11:46:03,183.38,Entertainment,4005,Debit,ATM,Germany,0,0,0,3.5,11,Mobile,0
70325,2024-09-24 13:22:01,340.41,Food,5818,Platinum,Online,India,1,1,0,4.17,13,Web,0
41662,2024-07-16 00:30:36,281.08,Health,2535,Credit,Online,USA,0,0,0,4.26,0,Terminal,0
49851,2024-02-28 17:49:31,116.68,Online Services,5632,Platinum,Online,USA,0,0,0,3.32,17,Web,0
64615,2024-10-07 06:09:29,13.67,Clothing,4330,Credit,Online,France,0,1,0,10.28,6,Terminal,0
93992,2024-11-04 20:41:34,64.17,Groceries,1409,Gold,Online,France,0,0,0,3.97,20,Terminal,0
70924,2024-07-26 13:58:16,45.84,Entertainment,4549,Credit,POS,Canada,0,0,1,3.03,13,Mobile,0
80454,2025-07-26 10:25:33,98.1,Utilities,8691,Platinum,Online,USA,0,0,0,0.39,10,Web,0
87247,2024-01-24 09:44:28,51.85,Electronics,7830,Gold,ATM,Singapore,0,1,0,0.97,9,Web,0
58411,2025-09-12 10:56:30,133.48,Electronics,1562,Debit,ATM,France,0,0,0,17.06,10,Terminal,0
86138,2024-03-24 15:35:34,96.39,Food,1288,Credit,ATM,Germany,0,0,0,0.38,15,Terminal,0
27251,2024-12-29 10:49:31,77.11,Health,4467,Credit,ATM,India,1,0,0,6.24,10,Terminal,0
87791,2024-06-03 18:06:52,104.57,Fuel,5154,Debit,POS,France,0,1,0,5.73,18,Mobile,0
90763,2025-09-03 17:26:53,260.18,Clothing,3818,Debit,POS,India,0,1,0,10.63,17,Terminal,0
11569,2025-08-21 15:57:24,22.7,Fuel,6176,Credit,Online,USA,0,0,0,1.27,15,Terminal,0
47418,2025-06-06 02:48:54,31.85,Clothing,1863,Credit,POS,USA,0,0,0,1.32,2,Mobile,0
31461,2025-09-28 08:19:46,54.12,Food,7813,Platinum,Online,Australia,0,1,0,0.63,8,Mobile,0
16005,2024-09-07 09:18:04,85.12,Utilities,2325,Debit,Online,Canada,0,0,0,3.43,9,Terminal,0
80309,2025-03-15 14:51:08,64.35,Travel,8806,Debit,POS,India,0,1,0,6.66,14,Mobile,0
54308,2025-05-26 08:21:15,132.23,Health,2349,Debit,POS,Australia,0,0,0,8.14,8,Mobile,0
18731,2024-07-15 16:10:25,243.14,Groceries,4408,Platinum,POS,Germany,0,0,1,1.02,16,Mobile,0
63459,2025-01-28 05:35:14,218.18,Utilities,8746,Gold,ATM,UK,0,0,0,0.92,5,Web,0
78744,2024-02-25 10:43:34,208.06,Health,4484,Platinum,ATM,France,0,0,0,0.17,10,Mobile,0
68114,2024-06-16 21:47:45,157.56,Utilities,8941,Credit,Online,Germany,1,0,0,0.73,21,Terminal,0
69132,2025-03-16 11:37:36,147.62,Electronics,6737,Credit,Online,Singapore,1,0,0,1.69,11,Mobile,0
24988,2025-07-02 10:19:15,108.24,Online Services,4306,Platinum,ATM,Australia,0,0,0,1.56,10,Web,0
45812,2025-02-19 03:22:38,314.7,Food,8911,Credit,Online,France,1,0,0,3.86,3,Mobile,0
65618,2024-01-27 13:08:29,166.7,Electronics,4151,Gold,POS,UK,0,1,0,0.6,13,Terminal,0
56498,2025-09-17 14:24:39,152.41,Clothing,1912,Credit,Online,Singapore,0,0,0,2.65,14,Web,0
67812,2025-08-08 13:37:08,673.19,Clothing,9320,Gold,ATM,India,1,0,0,2.64,13,Web,0
38202,2024-05-25 18:09:41,33.52,Food,8200,Platinum,POS,UK,0,1,0,17.65,18,Mobile,0
72944,2024-01-17 17:24:17,58.82,Utilities,4385,Debit,ATM,Singapore,0,1,0,3.93,17,Web,0
31424,2024-09-21 12:20:49,328.59,Food,6908,Credit,Online,France,0,0,0,0.24,12,Mobile,0
51692,2024-08-13 05:55:52,183.05,Groceries,3482,Credit,Online,UK,1,0,0,5.36,5,Terminal,0
79331,2024-06-26 05:27:39,214.44,Entertainment,8962,Debit,ATM,India,0,0,0,2.26,5,Mobile,0
86596,2025-08-08 19:10:26,75.73,Electronics,1974,Credit,ATM,India,0,0,0,7.61,19,Mobile,0
44684,2024-08-06 16:12:47,53.43,Entertainment,7933,Credit,POS,Germany,0,0,0,6.28,16,Web,0
44659,2024-03-17 19:37:35,67.35,Groceries,3672,Debit,ATM,Australia,0,0,0,0.59,19,Mobile,0
28283,2024-01-26 07:29:16,74.11,Travel,4192,Platinum,ATM,Australia,1,1,0,1.37,7,Web,0
94548,2024-06-29 03:43:07,282.71,Clothing,8606,Gold,POS,France,0,0,0,7.42,3,Terminal,0
40408,2024-06-23 01:23:18,27.16,Groceries,7249,Credit,POS,India,0,1,0,13.38,1,Web,0
55379,2025-04-02 07:21:03,72.56,Clothing,8032,Platinum,Online,Germany,0,0,0,0.27,7,Web,0
69833,2024-08-30 06:35:10,49.21,Health,2278,Debit,POS,India,0,0,0,1.6,6,Web,0
74213,2024-08-07 20:56:53,136.11,Health,4075,Gold,ATM,UK,0,1,1,4.11,20,Web,0
54356,2025-02-09 11:55:33,23.84,Clothing,4868,Platinum,POS,UK,0,0,0,7.84,11,Mobile,0
90198,2024-04-11 16:57:38,240.75,Groceries,6220,Platinum,Online,Australia,0,0,1,7.42,16,Web,0
88096,2024-08-20 07:37:24,55.53,Electronics,4860,Debit,Online,Singapore,0,0,0,1.54,7,Mobile,0
15695,2024-04-30 00:59:45,77.01,Utilities,1648,Debit,ATM,USA,0,0,1,6.0,0,Web,0
96217,2025-04-01 17:04:10,216.17,Utilities,3428,Gold,ATM,UK,0,1,0,0.51,17,Web,0
39417,2025-03-28 03:48:59,51.96,Food,5322,Credit,POS,France,0,0,0,7.5,3,Mobile,0
38803,2025-01-26 12:42:33,117.85,Food,6211,Debit,POS,Australia,0,1,1,11.48,12,Web,0
70523,2024-12-07 08:04:27,349.76,Travel,1699,Debit,ATM,France,0,0,0,2.02,8,Web,0
28879,2024-03-25 08:41:25,32.61,Groceries,2508,Credit,Online,France,0,1,0,1.6,8,Mobile,0
88283,2025-06-15 11:52:09,127.0,Food,1864,Platinum,ATM,Germany,0,0,0,8.61,11,Terminal,0
81207,2024-09-09 04:21:49,271.56,Travel,1013,Gold,ATM,France,0,0,1,9.26,4,Mobile,0
99040,2024-09-14 05:14:25,42.39,Groceries,6901,Platinum,ATM,Singapore,0,1,1,3.41,5,Terminal,0
96450,2024-02-18 11:23:00,36.03,Utilities,5688,Gold,POS,India,0,0,0,3.3,11,Terminal,0
57874,2024-09-27 13:09:03,69.25,Food,1598,Debit,POS,Australia,0,0,0,1.24,13,Web,0
57419,2024-09-21 15:01:46,54.53,Food,1069,Debit,ATM,Australia,0,1,0,0.24,15,Web,0
32267,2024-01-03 10:30:24,38.48,Health,5600,Gold,ATM,Canada,1,0,0,0.26,10,Web,0
64468,2025-09-27 12:30:41,75.26,Groceries,6786,Credit,POS,UK,0,0,0,5.79,12,Mobile,0
21563,2024-03-23 01:32:19,80.72,Utilities,3596,Gold,ATM,France,1,0,0,1.82,1,Mobile,0
75610,2025-09-05 13:09:38,94.3,Travel,4597,Gold,ATM,Canada,0,0,0,8.45,13,Terminal,0
54949,2024-05-10 18:58:09,167.52,Entertainment,4304,Credit,ATM,India,0,0,0,4.67,18,Terminal,0
56753,2024-04-14 11:47:44,118.08,Online Services,2837,Debit,Online,USA,0,0,0,2.09,11,Terminal,0
47220,2025-04-28 05:35:59,164.29,Fuel,2480,Credit,ATM,India,0,0,0,1.83,5,Terminal,0
48186,2024-06-27 05:47:51,40.28,Online Services,7949,Debit,POS,Germany,0,0,0,4.22,5,Terminal,0
33338,2025-06-19 00:41:23,318.58,Food,4874,Platinum,POS,Canada,0,0,0,19.78,0,Mobile,0
14015,2025-05-27 10:43:17,240.88,Food,9568,Credit,POS,Australia,0,0,0,14.8,10,Web,0
92203,2024-12-23 10:11:32,67.0,Groceries,4864,Gold,POS,UK,0,0,0,3.58,10,Terminal,0
34393,2024-09-07 10:29:22,333.62,Fuel,9227,Gold,Online,Australia,0,0,0,4.57,10,Terminal,0
90833,2024-02-28 15:01:16,77.93,Electronics,9795,Platinum,ATM,UK,0,0,1,4.15,15,Web,0
60125,2025-01-10 05:33:48,84.33,Groceries,9080,Credit,Online,USA,0,0,0,0.64,5,Web,0
70082,2025-08-28 16:51:51,156.0,Travel,4339,Credit,ATM,France,0,0,1,0.16,16,Terminal,0
28203,2024-03-16 06:42:38,160.06,Clothing,7941,Debit,Online,India,0,1,0,9.43,6,Web,0
84804,2025-05-03 20:24:13,157.36,Electronics,1277,Gold,POS,Germany,0,0,0,5.1,20,Terminal,0
20523,2025-08-16 20:44:47,6.32,Fuel,3613,Gold,ATM,India,0,0,0,3.22,20,Web,0
10763,2025-09-29 12:27:12,174.5,Groceries,3636,Credit,ATM,India,1,0,0,16.4,12,Web,0
48407,2025-02-03 17:47:20,168.97,Clothing,8656,Credit,POS,France,0,1,0,0.69,17,Web,0
91848,2024-10-27 02:53:23,385.99,Clothing,2014,Gold,Online,Australia,0,0,0,4.03,2,Mobile,0
43619,2024-05-22 18:48:59,82.11,Food,3109,Gold,Online,India,0,1,0,1.14,18,Mobile,0
34507,2024-01-16 01:35:26,322.71,Travel,1017,Platinum,ATM,India,1,0,0,2.14,1,Web,0
98503,2025-05-12 12:39:24,380.83,Electronics,2379,Credit,POS,Singapore,0,0,0,3.27,12,Web,0
27153,2025-07-24 06:10:41,138.72,Electronics,2467,Gold,Online,UK,1,0,1,5.65,6,Terminal,0
55986,2025-03-30 16:49:43,40.42,Food,3356,Credit,POS,Australia,0,0,0,7.33,16,Mobile,0
52339,2025-08-26 18:01:18,59.7,Travel,8609,Gold,POS,Singapore,0,0,0,9.77,18,Terminal,0
53566,2024-06-14 20:57:27,486.98,Health,9612,Credit,ATM,UK,0,0,0,3.79,20,Terminal,0
62280,2024-11-22 18:28:57,62.58,Fuel,1987,Gold,POS,Germany,0,0,1,0.78,18,Mobile,0
37928,2025-09-24 18:50:37,47.21,Utilities,1714,Platinum,POS,India,0,0,0,5.54,18,Web,0
59432,2025-03-10 19:21:45,130.94,Groceries,5876,Debit,Online,France,1,1,1,0.52,19,Mobile,0
43434,2024-04-15 01:13:05,870.17,Fuel,3410,Platinum,Online,UK,0,1,0,4.14,1,Web,0
72501,2025-06-02 12:31:49,183.96,Fuel,2988,Debit,Online,Germany,0,0,0,0.58,12,Web,0
27618,2024-04-09 07:38:46,29.43,Health,5630,Credit,Online,Singapore,0,0,0,0.53,7,Web,0
77191,2025-09-22 19:34:12,216.99,Groceries,4707,Gold,ATM,Singapore,0,1,0,1.23,19,Web,0
12106,2025-06-09 14:13:48,177.07,Clothing,8745,Credit,POS,France,0,0,0,4.03,14,Terminal,0
31646,2025-08-28 13:16:33,97.36,Health,5440,Platinum,ATM,Canada,0,1,0,13.53,13,Web,0
35557,2025-04-29 16:51:53,397.67,Health,7481,Credit,Online,Germany,0,1,0,10.34,16,Terminal,0
35601,2024-05-18 12:09:44,184.56,Groceries,1856,Gold,ATM,Germany,0,0,0,1.2,12,Web,0
55745,2024-12-07 16:09:44,117.05,Groceries,5809,Debit,POS,UK,0,1,0,2.41,16,Terminal,0
63056,2024-11-08 10:26:12,190.05,Entertainment,8627,Debit,ATM,Germany,0,0,1,5.62,10,Mobile,0
71565,2024-04-07 22:16:03,143.71,Fuel,6095,Debit,Online,Singapore,0,1,1,5.48,22,Web,0
75726,2025-06-06 21:42:44,46.79,Clothing,4268,Credit,POS,Germany,0,0,0,7.14,21,Terminal,0
18362,2025-06-26 13:57:00,93.14,Health,3214,Platinum,POS,USA,0,0,0,3.22,13,Mobile,0
56243,2025-07-12 07:11:02,155.91,Electronics,6028,Debit,Online,Germany,0,1,0,2.85,7,Mobile,0
96662,2024-12-19 05:30:29,124.7,Utilities,9549,Gold,POS,UK,0,0,0,18.06,5,Terminal,0
81991,2024-06-12 08:16:19,86.32,Travel,3222,Gold,ATM,Germany,0,0,0,7.0,8,Mobile,0
40541,2024-08-05 08:27:07,171.9,Groceries,5604,Platinum,Online,India,0,0,0,10.18,8,Mobile,0
39286,2025-02-01 01:01:29,103.2,Clothing,3314,Debit,ATM,Australia,0,0,0,0.6,1,Web,0
87290,2024-02-19 08:44:18,41.23,Electronics,9339,Credit,POS,USA,0,0,0,1.59,8,Web,0
72057,2025-01-17 09:58:19,90.54,Utilities,3057,Debit,ATM,Germany,1,0,1,4.63,9,Mobile,0
61401,2024-03-27 21:26:17,69.17,Clothing,3949,Platinum,POS,USA,0,0,0,9.27,21,Mobile,0
41313,2024-08-25 07:01:39,65.72,Travel,2423,Platinum,Online,Canada,0,1,1,2.8,7,Web,0
95329,2025-08-20 20:59:13,93.69,Electronics,7285,Debit,Online,France,0,1,0,5.7,20,Web,0
11306,2025-07-27 03:40:43,427.65,Entertainment,4747,Gold,POS,Australia,0,1,0,0.81,3,Mobile,0
34638,2024-02-12 05:01:29,61.39,Utilities,1025,Platinum,Online,France,0,0,0,9.96,5,Terminal,0
66219,2024-10-26 04:14:07,111.96,Electronics,5334,Platinum,Online,Australia,0,0,0,9.66,4,Terminal,0
49897,2024-01-13 07:27:29,42.57,Health,9825,Platinum,ATM,France,0,0,0,16.42,7,Terminal,0
64628,2024-12-23 14:06:51,125.56,Electronics,1541,Credit,Online,USA,0,1,0,6.11,14,Terminal,0
25940,2025-01-17 05:24:33,166.3,Entertainment,5560,Credit,POS,France,1,1,0,11.57,5,Web,0
54260,2025-03-15 04:49:34,63.73,Utilities,9705,Platinum,POS,UK,0,0,0,2.91,4,Mobile,0
51363,2025-05-18 07:10:48,58.51,Health,1066,Platinum,ATM,Singapore,0,0,0,9.25,7,Terminal,0
64115,2024-07-13 13:46:07,18.22,Clothing,7188,Platinum,Online,Singapore,0,0,1,1.54,13,Web,0
76159,2024-02-25 08:36:14,71.3,Food,1093,Credit,ATM,India,0,0,0,2.11,8,Mobile,0
95095,2024-02-04 17:07:25,45.56,Entertainment,5620,Gold,POS,Canada,1,0,0,0.28,17,Mobile,0
21660,2024-11-13 00:10:37,68.51,Health,6948,Platinum,ATM,USA,0,1,0,11.17,0,Terminal,0
33680,2024-10-11 02:27:37,176.06,Groceries,2590,Credit,POS,Canada,0,0,0,1.75,2,Mobile,0
69351,2024-06-09 18:19:44,66.34,Entertainment,4921,Gold,POS,France,1,0,0,2.93,18,Mobile,0
48079,2024-11-01 15:44:28,110.63,Health,9599,Debit,POS,India,0,1,1,4.19,15,Terminal,0
68103,2025-01-16 03:43:27,309.05,Electronics,6974,Gold,POS,France,0,0,1,1.46,3,Web,0
